randomseed,drone_no,t,delta_des,delta_l,delta_f2,delta_f3,delta_obs..1.,delta_obs..2.,delta_obs..3.,delta_wall
1,1,265,0.918852489723828,0.013708083112437,0.002303368018207,0.060404872256908,0,0,0,0.00473118688862
1,1,266,0.921147569776757,0.01217030598694,0.002107697584772,0.059723348353592,0,0,0,0.004851078297938
1,1,267,0.920166834828755,0.012196805837842,0.002464699308088,0.060658875318041,0,0,0,0.004512784707274
1,1,268,0.921822168208999,0.011389368927267,0.002649496133741,0.058994191703517,0,0,0,0.005144775026476
1,1,269,0.919666199049687,0.012910605716532,0.002937984554367,0.060029688079938,0,0,0,0.004455522599475
1,1,270,0.921551095384654,0.011774776551808,0.003375879004386,0.058624565356945,0,0,0,0.004673683702207
1,1,271,0.921863079554094,0.011832951918596,0.00333513634557,0.058634472007712,0,0,0,0.004334360174028
1,1,272,0.925554569775855,0.010629949450922,0.002712379608181,0.056891988367658,0,0,0,0.004211112797383
1,1,273,0.92290376635197,0.010813919310384,0.002534832810715,0.059038331195168,0,0,0,0.004709150331762
1,1,274,0.929005233003078,0.011459646425636,0.002768941851418,0.052283156389026,0,0,0,0.004483022330842
1,1,275,0.928597043207584,0.011610192882053,0.002903977519447,0.052563525574544,0,0,0,0.004325260816373
1,1,276,0.927533675466891,0.011666540797886,0.002723383447251,0.053977711074818,0,0,0,0.004098689213155
1,1,277,0.923243814955412,0.012403242389228,0.002644263030854,0.05683072642719,0,0,0,0.004877953197315
1,1,278,0.925839710558288,0.011530844917762,0.002574929011338,0.05576386132071,0,0,0,0.004290654191902
1,1,279,0.92778205528067,0.013018082541805,0.002722401980408,0.052734470054204,0,0,0,0.003742990142913
1,1,280,0.924540244330954,0.012412245715315,0.002598501579103,0.055986954117071,0,0,0,0.004462054257558
1,1,281,0.927757705208612,0.011540935144426,0.002628172468667,0.053802487384645,0,0,0,0.004270699793651
1,1,282,0.927148359667855,0.011603001954172,0.0024346561851,0.053948902646493,0,0,0,0.004865079546379
1,1,283,0.926258181720929,0.012010895295634,0.00212848502153,0.055064587178171,0,0,0,0.004537850783736
1,1,284,0.926070415964955,0.012160256669843,0.001960517262316,0.054820578230968,0,0,0,0.004988231871918
1,1,285,0.923790734316557,0.014216774651939,0.002654532126788,0.054916268896251,0,0,0,0.004421690008465
1,1,286,0.912431441703858,0.020213344116908,0.002724432565499,0.060304103585029,0,0,0,0.004326678028705
1,1,287,0.905038559187899,0.025223584959652,0.003298370733562,0.061868885773965,0,0,0,0.004570599344921
1,1,288,0.881876677079774,0.037624123812291,0.003260820566197,0.072483953506632,0,0,0,0.004754425035106
1,1,289,0.859547389549365,0.046642470863375,0.003763399399757,0.08524956019033,0,0,0,0.004797179997173
1,1,290,0.821653220059195,0.07663159686565,0.003885171459315,0.093001626969492,0,0,0,0.004828384646348
1,1,291,0.061121567636085,0.010902959839775,0.000280901021892,0.008252351183594,0,0,0,0.000422967864861
1,1,292,0.063638922551896,0.008236439528993,0.000226990441626,0.009929804724276,0,0,0,0.001551363873055
1,1,293,0.047778972144975,0.02142396459377,0.000195804571223,0.009890338374551,0,0,0,0.000980312550619
1,1,294,0.056249965629501,0.012427957584365,0.000989716167415,0.012657302568019,0,0,0,0.000351413184722
1,1,295,0.061701532615502,0.007684383372782,0.00135469744774,0.020818346132309,0,0,0,0.000137867130632
1,1,296,0.051014244617721,0.017828666498143,0.001390895026362,0.019539323955172,0,0,0,0.000168921330005
1,1,297,0.056414291311763,0.007791742822286,0.003415981888008,0.024158569331653,0,0,0,5.27751032470517E-05
1,1,298,0.058028332348202,0.011000592955714,0.003464529019138,0.029450124065259,0,0,0,8.21377741144303E-05
1,1,299,0.057957304355536,0.013550513178555,0.004020047797218,0.031391819289614,0,0,0,0.000124815854132
1,1,300,0.055981627338186,0.016440467189242,0.004414454503925,0.031846776019353,0,0,0,5.88157304497317E-05
1,1,301,0.055628794284366,0.014197131341531,0.005424732679081,0.032563714526526,0,0,0,9.96750069614627E-05
1,1,302,0.056458666835102,0.012950502601725,0.006014530736489,0.034147700603378,0,0,0,0.000108890742716
1,1,303,0.055225448517008,0.016154679764619,0.005788295996947,0.032086145912417,0,0,0,9.45636051399001E-05
1,1,304,0.054731843186356,0.014701921856979,0.006459686727765,0.032186190633243,0,0,0,0.000182743869542
1,1,305,0.053876074128838,0.014656726361904,0.005383144490252,0.03214318868149,0,0,0,0.000251383933205
1,1,306,0.053729566827453,0.014234699999215,0.004741243011982,0.02907764554072,0,0,0,0.000147258287441
1,1,307,0.05138373566842,0.016219824724709,0.004437594557268,0.027571568338192,0,0,0,0.000163276278169
1,1,308,0.051884013392562,0.014020329519417,0.004178457002315,0.02926513790569,0,0,0,6.93667372775496E-05
1,1,309,0.053903414243837,0.014230711252128,0.003856614588083,0.028847317525854,0,0,0,5.65790401821927E-05
1,1,310,0.049628591293282,0.017693596477357,0.003045230616904,0.022034762964809,0,0,0,0
1,1,311,0.051030991308513,0.013732577860025,0.002378499605081,0.017744638649802,0,0,0,3.09186417507037E-05
1,1,312,0.05347843239803,0.012012551528032,0.002182526903088,0.015302458029751,0,0,0,4.11217474874074E-06
1,1,313,0.048496980027312,0.018259511273879,0.001735156712533,0.01344649054127,0,0,0,0
1,1,314,0.053174094053266,0.012679268403288,0.001256212012613,0.011259238438851,0,0,0,0
1,1,315,0.051253745147734,0.015278286507481,0.000904443501321,0.009158743731035,0,0,0,0
1,1,316,0.052790469251819,0.014171700192414,0.000670083079853,0.008711792553197,0,0,0,0
1,1,317,0.051477663642376,0.014695879330524,0.000610059658269,0.007472182838159,0,0,0,0
1,1,318,0.051148491104674,0.014466118617762,0.000429986675701,0.006861605153348,0,0,0,0
1,1,319,0.050534168812813,0.015280782281705,0.000292932355792,0.006489487956513,0,0,0,0
1,1,320,0.052307087381761,0.012453386236143,0.000172841127019,0.005873505576956,0,0,0,0
1,1,321,0.051047972403205,0.013914168632154,0.000114665727902,0.00533351826154,0,0,0,0
1,1,322,0.053495244893739,0.011992297331596,8.40041513294292E-05,0.004852827726721,0,0,0,0
1,1,323,0.051160267492756,0.013529525153549,7.07596082083276E-05,0.00445856869517,0,0,0,0
1,1,324,0.052196695578432,0.013529487621136,5.450310536153E-05,0.004350980308289,0,0,0,0
1,1,325,0.050767321256284,0.015157879817635,3.46230170011402E-05,0.004264810396539,0,0,0,0
1,1,326,0.048956482291095,0.018795562148234,1.66803211002033E-05,0.004967423764597,0,0,0,0
1,1,327,0.052729799716019,0.020733481778449,1.00587376542037E-05,0.006269015251701,0,0,0,0
1,1,328,0.047771218638091,0.020918201090682,4.86363428908986E-06,0.006530639639546,0,0,0,0
1,1,329,0.04751860687659,0.020298937393573,4.6752645654314E-05,0.0071054431365,0,0,0,0
1,1,330,0.04713425758385,0.020923800900088,8.53412787578188E-05,0.007689763892864,0,0,0,0
1,1,331,0.043684601364616,0.024681147597738,9.10885226480485E-05,0.009058939432895,0,0,0,0
1,1,332,0.043804783051236,0.028080533008937,5.04316058679751E-05,0.009731346844305,0,0,0,0
1,1,333,0.047914486514937,0.024540918386957,4.12885794646118E-05,0.009026373518201,0,0,0,0
1,1,334,0.052084945616732,0.021450141030411,0.000122121346643,0.012471802398003,0,0,0,0
1,1,335,0.042711500479017,0.027365215270021,6.44837315141969E-05,0.008118440222373,0,0,0,0
1,1,336,0.045751576541517,0.02449918091223,3.77558144203704E-06,0.007886327051507,0,0,0,0
1,1,337,0.040820002625433,0.028944177586991,0,0.007986017166838,0,0,0,0
1,1,338,0.042849709834324,0.027293901094125,0,0.008504510685509,0,0,0,0
1,1,339,0.045310171248628,0.025037405881504,0,0.007279468866638,0,0,0,0
1,1,340,0.051464048965852,0.021754682793606,0,0.006464383487856,0,0,0,0
1,1,341,0.049975750307531,0.021966429432097,0,0.005004386091189,0,0,0,0
1,1,342,0.049394700137455,0.022650448472705,0,0.0053232058998,0,0,0,0
1,1,343,0.048095839758915,0.0225592393281,0,0.005774392509456,0,0,0,0
1,1,344,0.049639794773872,0.020799410191598,0,0.006265652113558,0,0,0,3.74463539571971E-07
1,1,345,0.049379352622752,0.021705951368827,0,0.00618033481327,0,0,0,3.67807036813672E-06
1,1,346,0.050797212303291,0.021915361356159,0,0.006351277781454,0,0,0,3.23036198182662E-05
1,1,347,0.054343674985351,0.017029264179449,0,0.006929688392905,0,0,0,7.75415250880655E-05
1,1,348,0.043266923322322,0.024109695202724,0,0.00695195844419,0,0,0,4.51630090658519E-05
1,1,349,0.053951093422538,0.013628074776424,0,0.007026917041917,0,0,0,0.000303832675725
1,1,350,0.043646955326683,0.024634870457658,0,0.008211990487611,0,0,0,0.000701084822521
1,1,351,0.047156043003947,0.02312633414166,0,0.008799474292485,0,0,0,0.000699100887076
1,1,352,0.061275447527446,0.009744195065657,0,0.010328586687319,0,0,0,0.003040497111755
1,1,353,0.047699595790671,0.023243021576046,0,0.011118238326911,0,0,0,0.000481335885855
1,1,354,0.063334471550225,0.009234473999023,5.41171109737943E-05,0.011667668116547,0,0,0,0.001210552346534
1,1,355,0.05269028907929,0.020946189037339,0.000519389734431,0.011655017935009,0,0,0,0.000316102046247
1,1,356,0.064940651606305,0.00663065930981,0.005101794473442,0.013235741166124,0,0,0,0.000268606135993
1,1,357,0.055839575569087,0.018725644977399,0.010949801836799,0.011388662776617,0,0,0,0.000123557150937
1,1,358,0.063648607657904,0.009233289847899,0.010273043500738,0.012774170460961,0,0,0,0.000245385547346
1,1,359,0.065033062686164,0.009320939976563,0.019668472173669,0.012933556661742,0,0,0,0.000196966164132
1,1,360,0.067646652359428,0.011289881085847,0.016877770792248,0.007209849287393,0,0,0,0.00017060989586
1,1,361,0.054717078207122,0.01515130500366,0.01498102768905,0.015147690666419,0,0,0,0.000106544995767
1,1,362,0.05516646255402,0.005536963960241,0.022066442460125,0.019116413528524,0,0,0,0.000160851464528
1,1,363,0.052903859381395,0.007969205453876,0.022142083356132,0.020776859450153,0,0,0,0.000274230076769
