x y
-1.1626875011298101 1.0523782057100313
-1.2385673318788255 0.9552853092964229
-0.37116901899715854 0.20685143500960107
-0.01589520865991373 0.1891014026461283
-0.929663259772462 0.963040404054327
-0.6697687055042864 0.0841522181868688
0.1650805941077219 0.5420986642121938
-1.3126461234752165 0.9256285431289872
-0.39603208697673986 1.1897354678486125
-0.5836692016591857 -0.2520847562542128
0.04538239318067239 0.032221554516331796
-0.6482439505102822 0.09182105292873266
0.19906691672372345 1.0614139092600632
0.1162515078237214 0.48195375822415687
-1.1264989028989452 0.30268332392473174
-0.8969426163861377 0.33128852233113687
-0.09687284714589117 0.2304581825828873
0.3017024256810269 0.4569250142297247
-1.2853930517820504 0.947643418568307
0.2056195255976766 1.1773057254996415
-0.6036928038191691 0.009667255176915246
-0.6446914605969949 1.3866241897200757
-0.28512651613781553 1.4266717211121214
-0.3997587560589106 1.6358866927759936
-0.9538304503249331 1.1852300972250136
0.47963316368107634 0.5409513120235929
-0.022946614138741828 0.9736698791015888
0.3410798926283578 0.4426658811205764
-0.5402431923790086 0.009847239436734045
0.004648087388252509 0.6649535676453654
-0.9799230041891993 0.5029667580337446
0.01258135939496241 0.8642713655090181
-1.4050820562104338 0.8419403850204159
-0.4815119445922523 0.15022502581227792
-0.7839366556265237 1.5975562775043888
0.4250752358620492 0.4682834220597191
-0.12312068914930457 0.29376849343610945
-0.9272040921948687 1.0705277249589598
0.23753444176961802 0.6586031734638824
0.01970792084343631 0.7591805750735097
-0.3338625113178556 1.384548529257927
-0.49280689398115884 0.07448296917477604
-0.33233674760308624 1.4289265823743307
0.25038172552205706 0.359422761498341
-0.234040944004081 0.025637133909027443
-1.109374654505209 1.353337252178623
0.23219464510220222 0.6625216577231745
-0.13474495581901402 1.3002458892556517
-0.08906713795225046 1.430782219355744
-0.34968524989675964 1.3915371365640559
-0.19359237170251598 0.0533826883361046
0.10972362062175434 0.536713037111747
-0.8847347697346211 0.004836318723902111
0.2763539360306828 0.2922071762248583
0.2763539360306828 0.2922071762248583
-0.02150390120095147 0.3351647963208639
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
0.0702985987287097 1.395497977990542
0.01629669044367299 -0.024949818822320835
-1.0273327617171377 0.3488216719083551
0.2453221520982506 0.5039165184041527
-1.068408472050508 0.4038049996450478
0.028586563653269947 0.6316199184822795
0.04250020687275047 1.4284818095817629
0.1303858945709383 0.9963315854455619
-1.0486573768530763 0.5419462670688201
-1.2965614883435947 0.46789463262151365
-0.13323408533842412 1.0878050283690512
-0.8922139981282099 -0.06797238872904032
-0.4597248417539423 1.26264629151932
0.20846705416000233 1.074159103821326
-0.962238929069765 1.1294091716197472
-0.9663422987550669 0.5189430952860331
-0.11198013507287324 1.4571368435111882
-0.5484861034335681 1.2972339508656363
-1.3184037017313304 0.48794483879657696
-0.818978494615204 -0.1215658023046079
-0.8178990496702674 -0.0007617405048367942
-0.46001984008938585 -0.08035875067212372
0.21441547902742986 0.7026700135095185
-1.3491211127415692 0.6652923129867255
-1.2649509194371633 0.6802522001149437
-0.2028124996806293 1.5269881476956277
0.10419369906121156 0.20545764012454298
0.12469242127616664 0.537998017065051
-0.44066670657382856 1.5964711016321602
0.09227851325790604 1.3629739186569698
0.09227851325790604 1.3629739186569698
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-0.2102395063769676 0.019557417683053413
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
-1.1537595746640634 0.5877721407825296
0.0050115057790284245 0.7907778961418144
0.37842708427163585 1.1666201049947407
0.37842708427163585 1.1666201049947407
-0.48776026221895924 1.2140075360784768
-0.8745091759469197 1.4166116766030985
-0.8745091759469197 1.4166116766030985
